id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-CY3KMBVBV7T1RT,Pizza Hut,Pizza Hut - Jurong Super Bowl,Singapore,SGD,3.6,1.3258383,103.72530166666664,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KMBVBV7T1RT/hero/65532a2ef46f4cd0b188bb9dd6e0004d_1591695166746718789.png,5000,4.3,464.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,35.0,True,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
4-CZJTRFUVVYMBR6,Pasta Express,Pasta Express - NTU South Spine,Singapore,SGD,20.4,1.3425212,103.6823415,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTRFUVVYMBR6/hero/eef5b5223b4e47fe826903cc14131ae1_1591598479662885781.jpeg,5000,4.7,174.0,DELIVERY_TAKEAWAY,20% off with S$20.00 min. order,FOOD,GRAB,45.0,,Closed,Closed,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-14:00,,Pasta,Western,Fast Food,,,Livraison et à emporter
SGDD07553,Wingstop,Wingstop - JCube,Singapore,SGD,7.7,1.3334905036882532,103.74001548462354,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07553/hero/3aab0b0c419344d18881d266c639877b_1589179477518693167.jpeg,5000,4.4,1414.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,52.0,True,11:00-21:32,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:32,,Halal,Chicken,Fast Food,Burger,Western,Livraison uniquement
4-CYNGPAEVNPAXAE,Kampong House Jalan Bahar Bbq,Kampong House Jalan Bahar Bbq - Jurong West Ave 5,Singapore,SGD,7.9,1.3489723,103.70298833333332,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNGPAEVNPAXAE/hero/6ce5965c19d24047bed183ca1b42bbbd_1579765664050608641.jpeg,5000,4.2,1807.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,48.0,True,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Local,Halal,BBQ,,,Livraison et à emporter
SGDD08175,Fatburger,Fatburger & Buffalo's - Kinex #01-70/71/72,Singapore,SGD,7.3,1.3151809,103.89485222452998,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08175/hero/04b36bf7d2624efb8a8e819e0f80b34c_1578624951292250177.jpeg,2500,4.3,598.0,DELIVERY_TAKEAWAY,"Use ""KINEX5OFF"" to enjoy a $5 discount, min spending of $30!",FOOD,GRAB,58.0,True,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Dessert,Western,Burger,Chicken,Kids Friendly,Livraison et à emporter
SGDD08078,Tenderbest,TenderBest - Jurong Theatre,Singapore,SGD,4.9,1.3342719376087189,103.72214,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08078/hero/63ff75581e58df68cc659bdc95d763d3-w550-97.jpg,5000,4.5,3610.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,31.0,True,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,,Western,Steak,Burger,Pasta,,Livraison et à emporter
4-C2TWVVLAV6LEJE,LC Lok Lok,LC Lok Lok - Jurong Gateway Road,Singapore,SGD,7.3,1.33495,103.73915,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TWVVLAV6LEJE/hero/36d4fe654c1e43fdbca0b3b787a8a9ff_1621394941112819829.jpg,5000,5.0,1.0,DELIVERY_TAKEAWAY,Get a free Luncheon Meat 午餐肉 with S$10.00 min. order,FOOD,GRAB,40.0,True,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,,Asian,BBQ,Fried Chicken,Malaysian,Snack,Livraison et à emporter
4-CZNGCK2VE3XCNA,Happy Pot,Happy Pot - Ah Hood Road ,Singapore,SGD,15.0,1.329001,103.84866,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNGCK2VE3XCNA/hero/04e696b4f32a41b7beac6836650898f6_1617435024304423006.jpeg,25000,2.8,5.0,DELIVERY_TAKEAWAY,10% off with S$15.00 min. order,FOOD,MERCHANT,119.0,True,00:00-01:00 12:30-23:59,00:00-01:00 12:30-23:59,00:00-01:00 12:30-23:59,12:30-22:00,12:30-22:00,12:30-23:00,12:30-23:59,00:00-01:00 12:30-23:59,,Chinese,Seafood,Fast Food,,,Livraison et à emporter
4-C2L2ALEKNALTFE,YC Dining and Bar,YC Dining and Bar - Vision Exchange,Singapore,SGD,8.4,1.32989919170322,103.744641365132,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L2ALEKNALTFE/hero/1738942532e24ba7b4c66c3408f8cc92_1615878436736572453.png,5000,1.0,2.0,DELIVERY_TAKEAWAY,S$3.00 off delivery fee with S$25.00 min. order,FOOD,GRAB,44.0,True,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,,Same Prices In-Store,Pasta,Pizza,Salad,Burger,Livraison et à emporter
SGDD10200,Five Star Fast Food,Five Star Fast Food - Taman Jurong Market and Food Centre [#02-101],Singapore,SGD,5.5,1.3346229074535283,103.7215004,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10200/hero/upload-photo-Hero_Photo_cec07c4501ea482d98ae60dcabba654e_1555900568047887971.jpeg,5000,3.6,309.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,35.0,True,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-12:30 14:30-22:00,06:00-22:00,,Local,Asian,Fast Food,Indian,Muslim,Livraison et à emporter
SGDD11998,Rong Kee Roasted Delights,Rong Kee Roasted Delights 榮記燒腊 - Jurong Theatre,Singapore,SGD,4.9,1.334353,103.7221748,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11998/hero/3cb831bc99604cf79a7599129fb06621_1559052698649715811.jpeg,5000,4.0,165.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,38.0,True,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,,Chinese,Local,BBQ,,,Livraison et à emporter
4-C2BGLBLZC3WVBE,Gopizza,Gopizza - IMM Building,Singapore,SGD,8.5,1.3343031,103.746081179705,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BGLBLZC3WVBE/hero/0d297fc3acfa4d4880202a60fc4a8737_1619583476837386589.jpeg,5000,4.1,14.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,70.0,True,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Beverages,Fast Food,Pizza,,,Livraison et à emporter
4-CYN2GYVEN8LTPA,Subway,Subway - Fairprice Hub,Singapore,SGD,5.3,1.32721075,103.67876654411764,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN2GYVEN8LTPA/hero/de80cdb3803449efa4afbf1e3df10362_1576205994139228009.png,2500,4.4,733.0,ONLY_DELIVERY,2 x Spicy Buffalo Chicken Meal (U.P. $21.40),FOOD,GRAB,42.0,True,09:00-20:30,09:00-20:30,08:30-20:30,08:30-20:30,08:30-20:30,08:30-20:30,08:30-20:30,09:00-20:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison uniquement
4-CY5WLB6TRUWZUA,TOBY'S Kopi Toast Bakery,TOBY'S Kopi Toast Bakery - Tradehub 21,Singapore,SGD,6.5,1.328114,103.7524417,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY5WLB6TRUWZUA/hero/5da78b83c44d4d7b8df2b15c7dc07262_1584586880207153809.jpeg,5000,3.8,6.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,36.0,True,07:30-19:00,Closed,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,,Western,Dessert,Pizza,Burger,,Livraison et à emporter
4-C2TTL3VEJ66BL2,BIGBIGFRIES,BIGBIGFRIES - NEWest,Singapore,SGD,6.4,1.31611825378698,103.757475486999,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TTL3VEJ66BL2/hero/90134f7e8a7742a99fdd43a112ca2361_1621067364358370883.jpeg,5000,4.5,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,41.0,True,12:00-23:00,12:00-23:00,12:00-23:00,Closed,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,,Asian,Chinese,Fast Food,Kids Friendly,Snack,Livraison et à emporter
4-C2UBCN5KE3VKJX,Wonderful Bapsang,Wonderful Bapsang - IMM Building,Singapore,SGD,6.9,1.335094,103.746238,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBCN5KE3VKJX/hero/c111f634b0eb4843a14d1c42434f6a57_1622125754117241791.jpeg,5000,5.0,,DELIVERY_TAKEAWAY,,FOOD,GRAB,43.0,True,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,,Asian,BBQ,Fried Chicken,Korean,,Livraison et à emporter
4-C2AFUANKHB5XLT,Fat Burger & Buffalo's,Fatburger & Buffalo's - NEWest,Singapore,SGD,6.4,1.31663927,103.75762542,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AFUANKHB5XLT/hero/88c7655cc1a144b1a3ad82453fcea64f_1600651138036529930.jpeg,2500,4.1,124.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,True,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Fast Food,Chicken,Burger,Hot dog,Dessert,Livraison et à emporter
4-C2TBACCTNUKJEA,Pizzakaya,Pizzakaya - JEM,Singapore,SGD,17.3,1.33259542989028,103.743566854513,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TBACCTNUKJEA/hero/b1bb94fb3c5244958aa996de7d703c4e_1620118092569680332.jpeg,5000,4.3,3.0,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",FOOD,GRAB,44.0,,Closed,11:00-21:15,11:00-21:15,11:00-21:15,11:00-21:15,11:00-21:15,11:00-21:15,11:00-21:15,True,Japanese,Pasta,Pizza,Salad,Same Prices In-Store,Livraison et à emporter
4-CZAJVUKDLEXBCJ,4Fingers,4Fingers - JEM,Singapore,SGD,20.5,1.3335783168201658,103.7436035333614,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZAJVUKDLEXBCJ/hero/02fdfca3d96e4dc2beb6fcd01fa9eed0_1582692766390578112.jpeg,5000,4.3,2311.0,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",FOOD,GRAB,50.0,,Closed,10:45-22:30,10:45-22:30,10:45-22:30,10:45-22:30,10:45-22:30,10:45-22:30,10:45-22:30,True,Fast Food,Chicken,Burger,Halal,Western,Livraison et à emporter
4-CYTCNRDAGFNHAA,Subway,Subway - Holland Village,Singapore,SGD,4.1,1.3103461,103.794870425,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTCNRDAGFNHAA/hero/1bb29486d362416384486c58200f0356_1576205951902479035.png,2500,4.3,862.0,DELIVERY_TAKEAWAY,2 x Spicy Buffalo Chicken Meal (U.P. $21.40),FOOD,GRAB,30.0,True,08:45-21:20,08:45-21:20,08:45-20:30,08:45-21:20,08:45-21:20,08:45-21:20,08:45-21:20,08:45-21:20,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
4-CY2VEKCTGNMBEA,Pezzo,Pezzo - JEM,Singapore,SGD,3.3,1.33352136,103.7435546,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY2VEKCTGNMBEA/hero/15c8e0956cfd450f9dc2c8a2f100cd94_1612163002746974436.jpeg,2500,4.2,289.0,ONLY_DELIVERY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",FOOD,GRAB,47.0,,Closed,10:00-21:30,10:00-21:30,10:00-21:30,10:00-22:00,10:00-21:30,10:00-21:30,10:00-21:30,True,Halal,Beverages,Pizza,Snack,,Livraison uniquement
4-C2EAUFNUCNVTAA,The Rebel Company Cafe & Bar,The Rebel Company Cafe & Bar - Holland Village,Singapore,SGD,13.5,1.3116751233845545,103.79450866271492,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EAUFNUCNVTAA/hero/1d7dc3d79d844cef9d680888c3ba914c_1608105914561008034.png,5000,4.0,3.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,11:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,11:00-22:00,11:00-22:00,True,Breakfast & Brunch,Western,Burger,,,Livraison et à emporter
4-CYUFCABURVMZBE,Fatty Bom Bom,Fatty Bom Bom - Jurong West Street 52,Singapore,SGD,4.9,1.3478818161840076,103.71715976695651,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUFCABURVMZBE/hero/a821f740dfc943a1a0b1020d7745f1c3_1580975175102326874.jpeg,5000,4.3,1301.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,41.0,True,11:30-22:00,11:30-21:30,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,,Western,Pasta,Burger,Snack,Halal,Livraison et à emporter
4-C2UFJELEHBLBAX,Lakeview (Upper Thomson) Kim Goreng Pisang,Lakeview (Upper Thomson) Kim Goreng Pisang - Anamalai Avenue,Singapore,SGD,15.5,1.33116,103.794399,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UFJELEHBLBAX/hero/21d63cf719f94dc99c69aedf5e2e7ccc_1622544144019560994.jpeg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,26.0,,Closed,05:00-18:00,05:00-18:00,Closed,05:00-18:00,05:00-18:00,05:00-18:00,05:00-18:00,True,Asian,Dessert,Fast Food,Local,Singaporean,Livraison et à emporter
4-CYMCJ73TDAAWCE,Pizza Arc,Pizza Arc - Newest,Singapore,SGD,7.4,1.3161763958401451,103.75763006236927,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMCJ73TDAAWCE/hero/98d70336b34f4e2f8387a33d5473d091_1583316828773159655.jpeg,5000,4.2,167.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,43.0,True,11:00-14:30 17:00-21:30,11:00-14:30 17:00-21:30,11:00-14:30 17:00-21:30,11:00-14:30 17:00-21:30,Closed,11:00-14:30 17:00-21:30,11:00-14:30 17:00-21:30,11:00-14:30 17:00-21:30,,Halal,Pizza,BBQ,Italian,,Livraison et à emporter
4-CYVFNPDYJUNCKA,Amano Ristorante,Amano Ristorante - Shamrock Park,Singapore,SGD,4.7,1.324324125,103.7966038,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVFNPDYJUNCKA/hero/9f6278a8664f4c45b75b177ab4218737_1574655057515001851.jpeg,5000,3.7,37.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,40.0,True,11:30-21:20,11:30-21:20,12:00-21:15,12:00-21:15,11:30-21:20,11:30-21:20,11:30-21:20,11:30-21:20,,Western,Pasta,Pizza,,,Livraison et à emporter
4-CZEWKBVFPFWVRX,Subway,Subway - Alocassia Apartments,Singapore,SGD,4.3,1.3192867,103.82763951502776,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEWKBVFPFWVRX/hero/43b2ea0235e3421686b9265c90d8d287_1589348928164438027.png,2500,4.0,58.0,DELIVERY_TAKEAWAY,2 x Spicy Buffalo Chicken Meal (U.P. $21.40),FOOD,GRAB,29.0,True,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
SGDD07311,The Fine Line,The Fine Line - Holland Village,Singapore,SGD,13.6,1.3115501,103.7946917,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07311/hero/upload-photo-Hero_Photo_60870f8c79fc48adbc459dc148ea5a2c_1556516033651996010.png,5000,4.4,16.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,27.0,,Closed,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,True,Same Prices In-Store,Western,Pizza,Salad,Pasta,Livraison et à emporter
4-CZDZGVMWGBLFBA,Craftsmen Specialty Coffee,Craftsmen Specialty Coffee - Holland Ave,Singapore,SGD,14.4,1.31179455,103.7952561375,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDZGVMWGBLFBA/hero/a00428d3985e472ebf44bb9b53c0a1b3_1587634976683134373.jpg,5000,4.7,87.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,27.0,,Closed,08:30-20:45,08:30-17:45,08:30-17:45,08:30-17:45,08:30-20:45,08:30-20:45,08:30-20:45,True,Cold Brew,Breakfast & Brunch,Burger,Same Prices In-Store,Pizza,Livraison et à emporter
4-CY31EGLWHGBFSE,Jollibee,Jollibee - Lucky Plaza,Singapore,SGD,7.0,1.3045927703700222,103.83403114413366,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY31EGLWHGBFSE/hero/9d142d082c664834962a66d9ce722d00_1610170928846779239.jpeg,5000,4.3,4199.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,True,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,,Filipino,Chicken,Fast Food,Western,Halal,Livraison et à emporter
4-CZDWTKCEJ8MWVE,PotatoLab,PotatoLab - Orchard,Singapore,SGD,4.5,1.3077972,103.82979180291306,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWTKCEJ8MWVE/hero/3b940c0ff67441a7b9a2c33643ba92d2_1593563050363579820.jpeg,2500,4.5,47.0,DELIVERY_TAKEAWAY,15% OFF all items,FOOD,GRAB,44.0,True,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,,Same Prices In-Store,Western,Fast Food,Snack,Burger,Livraison et à emporter
4-CY3KMBXKC2WVMA,Pizza Hut,Pizza Hut - Crown Centre,Singapore,SGD,6.5,1.3230764,103.81122725346069,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KMBXKC2WVMA/hero/69518b90f026495f8cd2658164434e27_1591695156061591335.png,5000,4.2,433.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,38.0,True,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
SGDD09142,Domino's,Domino's - Crown Centre,Singapore,SGD,4.5,1.323214,103.811274,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09142/hero/4087366e09c04398a62d7d11fb7c37c5_1620730385187198614.jpg,10000,4.5,603.0,ONLY_DELIVERY,,FOOD,MERCHANT,55.0,True,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,,Western,Fast Food,Pizza,Halal,Chicken,Livraison uniquement
4-C2BHL2UKNXKVT2,Hai Yan BBQ Seafood,Hai Yan BBQ Seafood - Newton Food Centre [Stall 11],Singapore,SGD,4.5,1.3117882162045629,103.8395773,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BHL2UKNXKVT2/hero/ba5814f3b4c5489eb71eea0c59f379a4_1602756229721117473.jpg,3000,5.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,True,16:00-22:45,16:00-22:45,Closed,16:00-22:45,16:00-22:45,16:00-22:45,16:00-22:45,16:00-22:45,,Chinese,Seafood,BBQ,,,Livraison et à emporter
4-CZMEE76FRUCUSE,Wing Zone,Wing Zone - Orchard Tower Apartment,Singapore,SGD,4.5,1.307807921164291,103.82978657142856,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMEE76FRUCUSE/hero/d7d250d1390d48c3ba104d46029e6e39_1597985266674859519.jpeg,2500,4.2,151.0,DELIVERY_TAKEAWAY,Free Delivery with min spend,FOOD,GRAB,44.0,True,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,,Chicken,Western,Burger,Wings,,Livraison et à emporter
4-CY5FLPCKBADHTN,Bella & Tao Cafe,Bella & Tao Cafe - Coronation Shopping Plaza,Singapore,SGD,12.2,1.3237899123006125,103.8102171857143,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY5FLPCKBADHTN/hero/38452916121a483681623ddb630895ef_1600345637091806251.jpeg,5000,3.9,32.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,,Closed,Closed,11:00-20:15,11:00-20:15,11:00-20:15,11:00-20:15,11:00-20:15,11:00-18:45,True,Western,Vegetarian,Finger Food,,,Livraison et à emporter
4-C2T1NKD2FAMDEX,Pot Addiction,Pot Addiction - United Square,Singapore,SGD,4.6,1.31772,103.843895,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T1NKD2FAMDEX/hero/b9de2d07101b42208259f54967062145_1621837670242805033.jpeg,2500,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,30.0,True,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,,BBQ,Beverages,Fried Chicken,,,Livraison et à emporter
4-CYNTLZKWCU3ZKA,The Drunken Poet,The Drunken Poet - Orchard Towers,Singapore,SGD,4.9,1.3066382,103.82907071428572,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNTLZKWCU3ZKA/hero/39f13d209e5c4ba1aa294048224c9407_1570163953988704272.jpeg,3000,3.7,31.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,36.0,,Closed,12:00-22:00,Closed,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,12:00-22:00,True,Same Prices In-Store,Western,Pizza,Snack,,Livraison et à emporter
SGDD02256,Al Borgo,Al Borgo - 383 Bukit Timah Road,Singapore,SGD,4.2,1.3196,103.8275472,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD02256/hero/AlBorgo_Hero_16x9.jpg,3000,4.4,159.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,32.0,True,11:30-14:00 17:30-21:15,11:30-14:00 17:30-21:15,11:30-14:00 17:30-21:15,Closed,11:30-14:00 17:30-21:15,11:30-14:00 17:30-21:15,11:30-14:00 17:30-21:15,11:30-14:00 17:30-21:15,,Italian,Islandwide Delivery,Pizza,,,Livraison et à emporter
SGDD12547,Stuttgart Blackforest Boutique S-Café,Stuttgart Blackforest Boutique S-Café - Scotts Road,Singapore,SGD,4.4,1.3111511,103.8356514,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12547/hero/upload-photo-Hero_Photo_25a89c5794e14882aab968d353ccdd7a_1556166258390463009.png,3000,3.3,3.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,27.0,True,11:00-20:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-20:00,11:00-20:00,,Western,Snack,Burger,Pasta,Alcohol,Livraison et à emporter
SGDD12006,Rong Kee Roasted Delights,Rong Kee Roasted Delights 榮記燒腊 - Lucky Plaza,Singapore,SGD,4.7,1.3048042333333334,103.8338082,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12006/hero/8cde23d6d8ba42d0bf12dd009c8432a5_1559052584816894524.jpeg,3000,3.6,38.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,38.0,,Closed,Closed,09:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,Closed,True,Chinese,Local,BBQ,,,Livraison et à emporter
4-C2EWV3CKG3WEJJ,Shake Shake In A Tub,Shake Shake In A Tub - IMM Building,Singapore,SGD,7.0,1.3353877196021529,103.74693371544942,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EWV3CKG3WEJJ/hero/9e2339dc83ca4adca6e826cf436f6b1b_1609468752187160175.jpeg,5000,3.9,29.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,50.0,True,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,,Chicken,Fast Food,Fried Chicken,Western,,Livraison et à emporter
4-CZCYKCDCLJCATA,Mezza 9 The Shop,Mezza 9 The Shop - Grand Hyatt Singapore,Singapore,SGD,4.4,1.3065485,103.8329351,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCYKCDCLJCATA/hero/9dcca5729f834ed0b4c3e5d72ace7922_1585548866019066458.jpg,3000,4.2,18.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,True,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,,Cake,Dessert,Pizza,,,Livraison et à emporter
SGDD10634,Kith Cafe,Kith Cafe - Ascott Orchard,Singapore,SGD,4.5,1.3041798,103.8372567,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10634/hero/0cf97dcc5d19481485fc64e7abd81bcd_1573194289798550225.jpeg,3000,4.3,142.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,36.0,True,07:00-21:29,07:00-21:29,07:00-21:29,07:00-21:29,07:00-21:29,07:00-21:29,07:00-21:29,07:00-21:29,,Western,Dessert,Pizza,Kids Friendly,,Livraison et à emporter
