id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-CY3UERNABAEWA2,iTea,iTea - Hougang Central,Singapore,SGD,1380.0,1.3719249854470923,103.893543,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3UERNABAEWA2/hero/08daabd13226425fbd5b2f6c175f594e_1592877064551661940.jpeg,5000,4.4,1055.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,27.0,,Closed,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,,Local,Tea,Dessert,Bubble Tea,,Livraison uniquement
SGDD11416,Starbucks,Starbucks - Downtown East,Singapore,SGD,1800.0,1.3773329854011531,103.9549422264099,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11416/hero/54e10be52b9f42e0b58c38651e562e1c_1618364370795927195.jpeg,5000,4.4,3267.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,30.0,,Closed,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,,Beverages,Snack,Coffee,Bakery,Tea,Livraison uniquement
4-CY6KCTDBCYJVV6,Liho Tea,Liho Tea - Loyang Point,Singapore,SGD,1770.0,1.3669731,103.964468475,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY6KCTDBCYJVV6/hero/2fd86ee2567d40469aebd04e57e66fb5_1621403809406533828.jpeg,5000,4.6,1138.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,22.0,,Closed,09:30-22:15,10:30-21:45,10:30-21:45,10:30-21:45,10:30-21:45,10:30-22:15,09:30-22:15,,Beverages,Local,Bubble Tea,Same Prices In-Store,,Livraison uniquement
4-C2AXKEVERA4YVJ,iTEA,iTEA - Pasir Ris MRT Station,Singapore,SGD,1770.0,1.3725295245393028,103.9492593429896,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AXKEVERA4YVJ/hero/8564e7327aec4ef9b0af1353d51f299b_1601457597600821337.jpeg,5000,4.6,381.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,,Closed,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,,Beverages,Bubble Tea,Coffee & Tea,Dessert,,Livraison uniquement
4-CZJTTUMXVX6TVT,ARC Food Court,ARC Food Court - Serangoon North Ave 5,Singapore,SGD,1500.0,1.374328993738112,103.8693454,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTTUMXVX6TVT/hero/6b578a9be7f349c39895778cd5d8af77_1610337934697056459.jpeg,5000,4.1,11.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,29.0,,Closed,Closed,09:00-14:30,09:00-14:30,09:00-14:30,10:00-14:30,09:00-14:30,Closed,,Beverages,Breakfast & Brunch,Bubble Tea,Coffee & Tea,Chinese,Livraison et à emporter
SGDD10637,CocoCane,CocoCane - Yew Tee Point,Singapore,SGD,1850.0,1.3972212,103.7468606,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10637/hero/80f91c50408e416a96e2ee8299b022e7_1598002432835592374.jpeg,5000,4.7,475.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,25.0,,Closed,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,,Thai,Beverages,Dessert,,,Livraison et à emporter
4-CYN1J3KXR3KASA,Twelve Cupcakes,Twelve Cupcakes - Compass One #B1-50,Singapore,SGD,1200.0,1.3922652599999998,103.8949993111111,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN1J3KXR3KASA/hero/8f8a3e983c374c39a5abefefdd3196b1_1559875107329796068.jpeg,4000,4.3,1281.0,ONLY_DELIVERY,,MART,GRAB,30.0,,Closed,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Mart,Snacks,Dessert,,,Livraison uniquement
SGDD06617,TEA Co,TEA Co - Wisteria Mall,Singapore,SGD,1800.0,1.418037,103.84107,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06617/hero/TEA_Co_Groupshot_960x540.jpg,5000,4.3,199.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,30.0,,Closed,12:00-20:30,12:00-20:30,12:00-20:30,12:00-20:30,13:00-20:30,12:00-20:30,12:00-20:30,,Beverages,Local,Bubble Tea,Same Prices In-Store,Dessert,Livraison et à emporter
SGDD11896,Lao Ban,Lao Ban - Choa Chu Kang Mrt Station,Singapore,SGD,1880.0,1.3854841289355555,103.74450055663551,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11896/hero/laoban_hero_16x9.jpg,5000,4.7,246.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,21.0,,Closed,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,,Asian,Beverages,Dessert,Bubble Tea,,Livraison et à emporter
4-CYTKLXEYR8AFBE,The Coffee Bean & Tea Leaf,The Coffee Bean & Tea Leaf - Greenwich V,Singapore,SGD,610.0,1.3876163363456724,103.8690688,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTKLXEYR8AFBE/hero/8fc1408a71164a44a82fa90192c04308_1620718556566658063.jpeg,5000,4.4,1306.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Beverages,Pasta,Dessert,Snack,Halal,Livraison et à emporter
SGDD05613,LiHO Tea,LiHO Tea - Greenwich,Singapore,SGD,1640.0,1.3877079166666666,103.86911698,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05613/hero/9ef29414c4d24a2e836881f47069fee5_1621404919660472532.jpeg,5000,4.5,727.0,DELIVERY_TAKEAWAY,"Use promo code ""TSM5OFF"" at checkout to enjoy a $5 discount!",FOOD,GRAB,26.0,,Closed,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,,Same Prices In-Store,Beverages,Bubble Tea,Local,,Livraison et à emporter
4-CZJVNNLHUGCGUA,Chow Cute Cafe,Chow Cute Cafe - The Oval,Singapore,SGD,1850.0,1.4082022,103.8676193,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJVNNLHUGCGUA/hero/541013cb64e242148ed757dd02ed963d_1591263151494290104.jpg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,24.0,,Closed,10:00-22:00,Closed,11:00-21:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Bakery & Cake,Breakfast & Brunch,Coffee & Tea,Sandwiches,Ice Cream,Livraison et à emporter
