id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-C2UCAX62AJWHE2,Valuebuddy,Valuebuddy - Telok Blangah Street 32,Singapore,SGD,9.7,1.27365,103.80842,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UCAX62AJWHE2/hero/8dffa61ba51b4c0185a578a588858eae_1622205398119479684.jpg,4000,,,ONLY_DELIVERY,,MART,GRAB,29.0,,Closed,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,True,Convenience,Snack,Mart,,,Livraison uniquement
4-CZDHNUTKVA5YGE,Coffee Bandits HQ,Coffee Bandits HQ - Henderson Industrial Park,Singapore,SGD,7.7,1.2811834069366457,103.8188445,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDHNUTKVA5YGE/hero/431b7daf1b1a48f691f4af0fa5d3e7ea_1586764613313690447.jpg,5000,4.6,27.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,,Closed,10:00-10:03,Closed,Closed,Closed,Closed,Closed,Closed,,Coffee,Pasta,Tea,,,Livraison et à emporter
4-CZMGCA4HE6NXAE,Gretel,Gretel - International Plaza,Singapore,SGD,1.99,1.275721074730756,103.84580967874618,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMGCA4HE6NXAE/hero/95c995c7b1f34880852dc6d420057e06_1611545363997875953.jpg,10000,,,ONLY_DELIVERY,S$5.00 off delivery fee with S$50.00 min. order,MART,GRAB,27.0,,Closed,Closed,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,Closed,,Indian,Mart,Snack,,,Livraison uniquement
SGDD12084,Betsubara,Betsubara - Jurong Point,Singapore,SGD,16.0,1.3391497,103.70600357777778,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12084/hero/73507a8fb0954c689e9f169a4f2db0ff_1620729339873622584.png,10000,4.8,148.0,ONLY_DELIVERY,,MART,GRAB,77.0,True,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,11:00-16:30 17:30-20:30,,Dessert,Ice Cream,Mart,Snacks,Local,Livraison uniquement
4-C2CVL24URZD3LX,Bober Tea,Bober Tea - Clementi Avenue 3 ,Singapore,SGD,10.0,1.313867,103.764387,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CVL24URZD3LX/hero/a83bae19cf5d438ebf3fa874f646a6cc_1605265517971348827.jpeg,12000,4.6,85.0,DELIVERY_TAKEAWAY,,FOOD,MERCHANT,119.0,True,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,,Bubble Tea,Coffee,Tea,Islandwide Delivery,,Livraison et à emporter
4-CZJWEXWUGFUZGE,Candour Coffee,Candour Coffee - Duxton Road,Singapore,SGD,4.4,1.2781104,103.84312891801336,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWEXWUGFUZGE/hero/7040c06df25b4e2d812f7bb4787f6236_1597476672468921124.jpeg,3000,5.0,7.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,35.0,,Closed,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,True,Coffee,Beverages,Cold Brew,Bakery & Cake,Same Prices In-Store,Livraison et à emporter
4-CZNDNZBXCCLXEX,Thilag Fresh Vegetables & Provision,Thilag Fresh Vegetables & Provision - Jurong West Street 41,Singapore,SGD,17.0,1.350885802210017,103.7200436,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNDNZBXCCLXEX/hero/8f768f03139e4bfab67db7180e86055e_1598410016264155794.jpg,10000,4.6,11.0,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,60.0,True,09:30-21:30,10:00-22:00,09:30-21:30,09:30-21:30,09:30-21:30,09:30-21:30,09:30-21:30,09:30-21:30,,Convenience,Mart,Drinks,,,Livraison uniquement
4-CZNTERLCV6TGN6,Fullmoon Minimart,Fullmoon Minimart - Jurong West Street 65,Singapore,SGD,16.5,1.3395121,103.702301925,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNTERLCV6TGN6/hero/daec9d7e8e594de2827d3bfc3555e4f3_1599029725847357964.jpeg,10000,5.0,5.0,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,66.0,True,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,,Mart,Snacks,Beverages,,,Livraison uniquement
4-C2MBJ3K1LNCXR2,Chocoelf,Chocoelf - Jurong Food Hub,Singapore,SGD,15.0,1.308686,103.721884,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MBJ3K1LNCXR2/hero/e43722893a834ce1a94cfe3a5a48ce2e_1616294376234611915.png,10000,,,ONLY_DELIVERY,,MART,GRAB,37.0,True,11:00-16:30,Closed,11:00-16:30,11:00-16:30,11:00-16:30,11:00-16:30,11:00-16:30,11:00-16:30,,Dessert,Gifts,Snack,Mart,Chocolate,Livraison uniquement
4-C2NYCZCFG64WJT,Flash Coffee,Flash Coffee - National University Of Singapore [Islandwide Delivery],Singapore,SGD,23.0,1.298924,103.774879,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NYCZCFG64WJT/hero/7c1d98cc40f34072877a3ae5ad9fc4b2_1619573574810782563.jpeg,25000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,63.0,True,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,,Breakfast & Brunch,Sandwiches,Snack,Islandwide Delivery,Coffee,Livraison et à emporter
