id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
SGDD01283,XLX Modern Tze Char,XLX Modern Tze Char - Jalan Sultan,Singapore,SGD,590.0,1.30332995,103.86168246666666,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01283/hero/717eb30d3dbc7fe1840baa10fa9d7e76-w550-f4.jpg,5000,4.2,45.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,41.0,True,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,,Chinese,Seafood,Asian,,,Livraison et à emporter
4-CZDYJAKVVT3KRE,Jason Niang Dou Fu,Jason Niang Dou Fu - Beach Road,Singapore,SGD,620.0,1.3011312,103.8609883,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDYJAKVVT3KRE/hero/48fb5e121b4a46f586a4963cf94b4905_1587540136379984611.jpg,5000,4.7,182.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,44.0,True,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,,Local,Halal,Asian,,,Livraison et à emporter
4-CYLTMAUBJXLGNN,Xiao Jun Gan Chuan Chuan Xiang,Xiao Jun Gan Chuan Chuan Xiang - The 101,Singapore,SGD,610.0,1.2975443,103.8569308,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLTMAUBJXLGNN/hero/upload-photo-Hero_Photo_49958f6cff6247ddb7f149f2efe4303d_1556275911230348500.png,3000,3.5,98.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,42.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Local,Chinese,Asian,,,Livraison et à emporter
4-CZJKUEBJGA22EA,Al Solito,Al Solito - Orchard Plaza [Islandwide Delivery],Singapore,SGD,670.0,1.3010670820130703,103.84115556059056,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJKUEBJGA22EA/hero/08c6e4c45e164fcf93863add87dcbe6e_1590989031747354534.jpg,25000,5.0,1.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,48.0,,Closed,Closed,Closed,11:30-13:30 17:00-19:30,11:30-13:30 17:00-19:30,11:30-13:30 17:00-19:30,11:30-13:30 17:00-19:30,11:30-13:30 17:00-19:30,,Beverages,Local,Asian,Japanese,,Livraison et à emporter
4-C2T1NTMBHGM3RA,Kwan's Toppot,Kwan's Toppot - Waterloo Centre,Singapore,SGD,330.0,1.298787526,103.851967,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T1NTMBHGM3RA/hero/e8711aa8619d4a46984ad483d06ce304_1621764161520888632.jpg,2500,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,27.0,True,11:00-20:59,11:00-21:00,11:00-21:30,11:00-21:00,11:00-21:00,05:00-21:59,00:00-21:00,11:00-20:59,,Asian,Chicken,Chinese,Local,Singaporean,Livraison et à emporter
4-CZLGCJK1LCMKDE,Straits Chinese Nonya Restaurant,Straits Chinese Nonya Restaurant - Esplanade Mall,Singapore,SGD,800.0,1.2898345121335777,103.85626764899564,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLGCJK1LCMKDE/hero/c7d10a62c67047c09bbf6a5cef58cdfe_1594614696020295423.jpeg,25000,4.1,60.0,DELIVERY_TAKEAWAY_DINEIN,,FOOD,MERCHANT,62.0,True,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,,Asian,Chinese,Peranakan,Islandwide Delivery,Vegan,Livraison à emporter et sur place
4-C2UGFGMHUCKYSA,Phat Fingers,Phat Fingers Korean Fried Chicken & Burgers - The Quayside,Singapore,SGD,360.0,1.2901724458724,103.838973210399,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UGFGMHUCKYSA/hero/7c62fe79898341a88a7df2e48d193e8a_1622629967997995891.jpg,3000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,28.0,,Closed,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,True,Asian,Fried Chicken,Korean,,,Livraison et à emporter
4-C2KCJ731VVKDAE,Song Fa Bak Kut Teh,Song Fa Bak Kut Teh - Suntec City Mall,Singapore,SGD,860.0,1.2948621874871122,103.85829393028064,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KCJ731VVKDAE/hero/d10a4a08ee9440929c11035c7213ba9a_1612258387626824518.jpeg,3000,4.9,29.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,48.0,True,11:00-21:30,10:30-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:30,11:00-21:30,,Local,Asian,Chinese,Soup,Meat,Livraison et à emporter
4-CZJGGRCZLTWATN,Royce',Royce' - Raffles City Shopping Centre,Singapore,SGD,600.0,1.2935386333333334,103.8533231,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJGGRCZLTWATN/hero/6eef848fe00a454b9c0e158adbb854aa_1590633860575356297.jpg,3000,4.9,46.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,39.0,True,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,12:00-19:00,,Asian,Dessert,Japanese,Chocolate,,Livraison et à emporter
SGDD01820,Noodle Thai Thai Kitchen,Noodle Thai Thai Kitchen - Beach Road,Singapore,SGD,710.0,1.30114698,103.8611848,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01820/hero/98c770d1a03b4bf88e6311c0e6641314_1583119726519256094.jpeg,3000,4.1,180.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,47.0,True,11:30-21:30,11:30-21:30,Closed,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,,Noodles,Asian,Thai,Kids Friendly,Islandwide Delivery,Livraison et à emporter
